"Rank","Player","Pos","Bye","Best","Worst","Avg","Std","Player.Name"
"1","Adrian Peterson","RB1","5","1","5","3.6","1.4","ADRIANPETERSON"
"2","Todd Gurley","RB2","6","2","11","3.8","3.6","TODDGURLEY"
"3","Devonta Freeman","RB3","10","1","16","4.2","5.9","DEVONTAFREEMAN"
"4","Antonio Brown","WR1","11","3","12","5.4","3.5","ANTONIOBROWN"
"5","Julio Jones","WR2","10","3","8","5.8","1.6","JULIOJONES"
"6","DeAngelo Williams","RB4","11","1","21","7.2","7.1","DEANGELOWILLIAMS"
"7","DeAndre Hopkins","WR3","9","3","13","8.8","3.5","DEANDREHOPKINS"
"8","Odell Beckham","WR4","11","8","14","11.8","2.0","ODELLBECKHAM"
"9","LeSean McCoy","RB5","8","10","15","12.4","2.2","LESEANMCCOY"
"10","Thomas Rawls","RB6","9","9","26","14.8","7.3","THOMASRAWLS"
"11","A.J. Green","WR5","7","8","44","18.0","13.1","AJGREEN"
"12","Mark Ingram","RB7","11","5","43","18.6","13.2","MARKINGRAM"
"13","Christopher Ivory","RB8","5","11","36","19.8","8.5","CHRISIVORY"
"14","Lamar Miller","RB9","5","9","36","20.4","9.7","LAMARMILLER"
"15","Calvin Johnson","WR6","9","17","25","20.6","3.7","CALVINJOHNSON"
"16","Brandon Marshall","WR7","5","14","30","21.0","5.8","BRANDONMARSHALL"
"17","Demaryius Thomas","WR8","7","17","28","21.6","4.2","DEMARYIUSTHOMAS"
"18","Matt Forte","RB10","7","21","24","22.4","1.2","MATTFORTE"
"19","Alshon Jeffery","WR9","7","14","34","24.2","7.7","ALSHONJEFFERY"
"20","Doug Martin","RB11","6","10","42","24.8","14.2","DOUGMARTIN"
"21","Larry Fitzgerald","WR10","9","6","35","25.0","10.6","LARRYFITZGERALD"
"22","Darren McFadden","RB12","6","10","74","27.2","23.6","DARRENMCFADDEN"
"23","Latavius Murray","RB13","6","16","49","27.8","11.1","LATAVIUSMURRAY"
"24","Charcandrick West","RB14","9","23","40","27.8","6.2","CHARCANDRICKWEST"
"25","Emmanuel Sanders","WR11","7","14","41","28.0","11.6","EMMANUELSANDERS"
"26","Tom Brady","QB1","4","27","33","28.2","2.4","TOMBRADY"
"27","Allen Robinson","WR12","8","13","35","28.4","7.9","ALLENROBINSON"
"28","Danny Woodhead","RB15","10","4","56","30.6","22.0","DANNYWOODHEAD"
"29","Greg Olsen","TE1","5","7","57","30.6","15.9","GREGOLSEN"
"30","Giovani Bernard","RB16","7","10","61","31.4","19.0","GIOVANIBERNARD"
"31","Aaron Rodgers","QB2","7","27","33","31.8","2.4","AARONRODGERS"
"32","Mike Evans","WR13","6","22","37","32.6","5.6","MIKEEVANS"
"33","DeMarco Murray","RB17","8","18","47","32.8","11.6","DEMARCOMURRAY"
"34","Tyler Eifert","TE2","7","7","71","33.0","20.8","TYLEREIFERT"
"35","Amari Cooper","WR14","6","17","52","33.0","11.2","AMARICOOPER"
"36","Rob Gronkowski","TE3","4","7","75","33.4","32.4","ROBGRONKOWSKI"
"37","Dez Bryant","WR15","6","25","44","33.6","7.5","DEZBRYANT"
"38","Jonathan Stewart","RB18","5","21","43","35.0","7.5","JONATHANSTEWART"
"39","Randall Cobb","WR16","7","22","58","36.4","15.5","RANDALLCOBB"
"40","Jarvis Landry","WR17","5","28","48","37.6","7.9","JARVISLANDRY"
"41","Eddie Lacy","RB19","7","18","47","38.2","10.6","EDDIELACY"
"42","Carson Palmer","QB3","9","38","60","42.4","8.8","CARSONPALMER"
"43","T.Y. Hilton","WR18","10","37","54","45.4","6.1","TYHILTON"
"44","T.J. Yeldon","RB20","8","39","56","46.6","5.7","TJYELDON"
"45","Eric Decker","WR19","5","34","59","47.8","8.0","ERICDECKER"
"46","Javorius Allen","RB21","9","40","61","48.6","6.9","JAVORIUSALLEN"
"47","Ronnie Hillman","RB22","7","18","70","49.2","17.1","RONNIEHILLMAN"
"48","Brandin Cooks","WR20","11","35","65","49.2","10.5","BRANDINCOOKS"
"49","LeGarrette Blount","RB23","4","36","78","52.0","15.5","LEGARRETTEBLOUNT"
