displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Dexter McCluster,TEN,5.0,16.0,0.0,3.0,19.0,0.0,0.0
Jonas Gray,NE,4.0,16.0,0.0,0.0,0.0,0.0,0.0
Toby Gerhart,JAC,5.0,15.0,0.0,1.0,6.0,0.0,0.0
Robert Turbin,SEA,4.0,14.0,0.0,1.0,10.0,0.0,0.0
Benjamin Cunningham,STL,3.0,14.0,0.0,2.0,18.0,0.0,0.0
Charles Sims,TB,4.0,13.0,0.0,4.0,29.0,0.0,0.0
Brandon Bolden,NE,3.0,13.0,0.0,0.0,0.0,0.0,0.0
Bryce Brown,BUF,3.0,12.0,0.0,2.0,15.0,0.0,0.0
Damien Williams,MIA,3.0,12.0,0.0,1.0,10.0,0.0,0.0
Roy Helu,WAS,3.0,11.0,0.0,4.0,36.0,0.0,0.0
DeAnthony Thomas,KC,1.0,10.0,0.0,2.0,9.0,0.0,0.0
Jonathan Grimes,HOU,2.0,9.0,0.0,1.0,6.0,0.0,0.0
Zac Stacy,STL,2.0,9.0,0.0,0.0,1.0,0.0,0.0
Marcel Reece,OAK,2.0,8.0,0.0,4.0,29.0,0.0,0.0
KaDeem Carey,CHI,2.0,8.0,0.0,1.0,5.0,0.0,0.0
Knile Davis,KC,3.0,8.0,0.0,0.0,1.0,0.0,0.0
Chris Polk,PHI,2.0,7.0,0.0,0.0,2.0,0.0,0.0
Lance Dunbar,DAL,2.0,7.0,0.0,2.0,12.0,0.0,0.0
Maurice Jones-Drew,OAK,3.0,7.0,0.0,1.0,5.0,0.0,0.0
Jacquizz Rodgers,ATL,2.0,6.0,0.0,2.0,7.0,0.0,0.0
Bilal Powell,NYJ,1.0,5.0,0.0,0.0,1.0,0.0,0.0
Theo Riddick,DET,1.0,4.0,0.0,2.0,14.0,0.0,0.0
Dri Archer,PIT,1.0,4.0,0.0,1.0,2.0,0.0,0.0
Fozzy Whittaker,CAR,6.0,3.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,CIN,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Taliaferro,BAL,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Christine Michael,SEA,1.0,3.0,0.0,0.0,1.0,0.0,0.0
Jordan Todman,JAC,1.0,2.0,0.0,2.0,10.0,0.0,0.0
Donald Brown,SD,0.0,2.0,0.0,1.0,5.0,0.0,0.0
Robert Hughes,ARI,1.0,2.0,0.0,2.0,14.0,0.0,0.0
Khiry Robinson,NO,5.0,2.0,0.0,0.0,1.0,0.0,0.0
Henry Hynoski,NYG,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Trey Watts,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travaris Cadet,NO,1.0,0.0,0.0,2.0,11.0,0.0,0.0
Will Johnson,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Kuhn,GB,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Patrick DiMarco,ATL,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Ray Agnew,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrel Young,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Clutts,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senorise Perry,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Felton,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Prosch,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jed Collins,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Brown,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Washington,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DuJuan Harris,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Develin,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,OAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Taufoou,JAC,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rex Burkhead,CIN,1.0,0.0,0.0,1.0,6.0,0.0,0.0
Mike James,TB,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Lorig,NO,0.0,0.0,0.0,1.0,1.0,0.0,0.0
James White,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackie Battle,TEN,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Silas Redd,WAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Summers,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Miller,SF,0.0,0.0,0.0,1.0,9.0,0.0,0.0
Kyle Juszczyk,BAL,0.0,0.0,0.0,2.0,14.0,0.0,0.0
Tony Fiammetta,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.0,1.0,4.0,0.0,0.0
